MsgID.STATE,0.0000000,False,False
MsgID.GLOBAL_POSITION,0.0000000,-122.3976799,37.7932041,4.9910000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1700000,-2.2300000,-0.1400000
MsgID.LOCAL_POSITION,87.5330000,80.4040298,-20.1444454,-4.9918370
MsgID.LOCAL_VELOCITY,87.5330000,-0.1784509,-2.2391202,-0.1437791
MsgID.GLOBAL_POSITION,0.0000000,-122.3976851,37.7932019,4.9900000
MsgID.LOCAL_VELOCITY,0.0000000,-0.4400000,-2.3300000,-0.1100000
MsgID.LOCAL_POSITION,87.7840000,80.1647034,-20.6071014,-4.9903750
MsgID.LOCAL_VELOCITY,87.7840000,-0.4459780,-2.3396709,-0.1143646
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3976909,37.7932003,4.9940000
MsgID.LOCAL_VELOCITY,0.0000000,-0.4100000,-2.4100000,-0.1300000
MsgID.LOCAL_POSITION,88.0340000,79.9826126,-21.1262779,-4.9944191
MsgID.LOCAL_VELOCITY,88.0340000,-0.4139943,-2.4144800,-0.1331650
MsgID.GLOBAL_POSITION,0.0000000,-122.3976982,37.7932008,4.9970000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1600000,-2.3800000,-0.0100000
MsgID.LOCAL_POSITION,88.2840000,80.0392914,-21.7754478,-4.9979148
MsgID.LOCAL_VELOCITY,88.2840000,-0.1665785,-2.3864346,-0.0159830
MsgID.LOCAL_POSITION,88.5340000,80.0237427,-22.2298565,-5.0012221
MsgID.LOCAL_VELOCITY,88.5340000,-0.0838854,-2.3131726,-0.0404758
MsgID.GLOBAL_POSITION,0.0000000,-122.3977033,37.7932006,5.0010000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0800000,-2.3100000,-0.0400000
MsgID.GLOBAL_POSITION,0.0000000,-122.3977092,37.7932008,5.0020000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0700000,-2.2500000,0.0000000
MsgID.LOCAL_POSITION,88.7840000,80.0415497,-22.7488441,-5.0020256
MsgID.LOCAL_VELOCITY,88.7840000,-0.0758996,-2.2521892,0.0006094
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3977166,37.7932017,5.0090000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0600000,-2.2400000,-0.0100000
MsgID.LOCAL_POSITION,89.0340000,80.1398773,-23.4052696,-5.0095940
MsgID.LOCAL_VELOCITY,89.0340000,-0.0689731,-2.2431538,-0.0182701
MsgID.GLOBAL_POSITION,0.0000000,-122.3977235,37.7932001,5.0090000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1400000,-2.0500000,0.1200000
MsgID.LOCAL_POSITION,89.2840000,79.9681854,-24.0219250,-5.0098791
MsgID.LOCAL_VELOCITY,89.2840000,-0.1453425,-2.0538540,0.1222655
MsgID.GLOBAL_POSITION,0.0000000,-122.3977291,37.7931988,5.0030000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0800000,-2.2500000,0.1300000
MsgID.LOCAL_POSITION,89.5340000,79.8169098,-24.5158691,-5.0035744
MsgID.LOCAL_VELOCITY,89.5340000,-0.0880542,-2.2591727,0.1377976
MsgID.LOCAL_POSITION,89.7840000,79.8908310,-25.2835217,-5.0128064
MsgID.LOCAL_VELOCITY,89.7840000,0.1527502,-2.4372845,0.0274765
MsgID.GLOBAL_POSITION,0.0000000,-122.3977377,37.7931994,5.0120000
MsgID.LOCAL_VELOCITY,0.0000000,0.1500000,-2.4300000,0.0200000
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3977435,37.7932003,5.0160000
MsgID.LOCAL_VELOCITY,0.0000000,0.1900000,-2.2600000,0.1500000
MsgID.LOCAL_POSITION,90.0340000,79.9814987,-25.8033562,-5.0162544
MsgID.LOCAL_VELOCITY,90.0340000,0.1985104,-2.2628984,0.1538963
MsgID.GLOBAL_POSITION,0.0000000,-122.3977489,37.7932006,5.0090000
MsgID.LOCAL_VELOCITY,0.0000000,0.0900000,-2.1600000,0.0900000
MsgID.LOCAL_POSITION,90.2850000,80.0219269,-26.2785015,-5.0095234
MsgID.LOCAL_VELOCITY,90.2850000,0.0908915,-2.1621325,0.0962333
MsgID.GLOBAL_POSITION,0.0000000,-122.3977556,37.7932010,5.0050000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-2.0800000,0.1000000
MsgID.LOCAL_POSITION,90.5350000,80.0653687,-26.8772011,-5.0056105
MsgID.LOCAL_VELOCITY,90.5350000,0.0181697,-2.0853245,0.1048931
MsgID.GLOBAL_POSITION,0.0000000,-122.3977616,37.7932018,5.0070000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0600000,-2.0100000,0.0600000
MsgID.LOCAL_POSITION,90.7850000,80.1584625,-27.4058399,-5.0079508
MsgID.LOCAL_VELOCITY,90.7850000,-0.0624628,-2.0194342,0.0670562
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3977653,37.7931999,5.0010000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1600000,-1.9200000,0.0600000
MsgID.LOCAL_POSITION,91.0350000,79.9472733,-27.7369270,-5.0016203
MsgID.LOCAL_VELOCITY,91.0350000,-0.1605981,-1.9262649,0.0661920
MsgID.LOCAL_POSITION,91.2850000,79.9277344,-28.2179985,-5.0039072
MsgID.LOCAL_VELOCITY,91.2850000,-0.0477653,-2.0753047,-0.0120303
MsgID.GLOBAL_POSITION,0.0000000,-122.3977707,37.7931998,5.0030000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0400000,-2.0700000,-0.0100000
MsgID.LOCAL_POSITION,91.5350000,80.1395416,-28.9086094,-4.9915380
MsgID.LOCAL_VELOCITY,91.5350000,0.3521773,-1.7300818,0.0143691
MsgID.GLOBAL_POSITION,0.0000000,-122.3977785,37.7932017,4.9910000
MsgID.LOCAL_VELOCITY,0.0000000,0.3500000,-1.7300000,0.0100000
MsgID.GLOBAL_POSITION,0.0000000,-122.3977804,37.7932022,4.9890000
MsgID.LOCAL_VELOCITY,0.0000000,1.4100000,-0.9000000,-0.0700000
MsgID.LOCAL_POSITION,91.7850000,80.1967163,-29.0771217,-4.9898963
MsgID.LOCAL_VELOCITY,91.7850000,1.4160597,-0.9082650,-0.0784006
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3977811,37.7932056,4.9840000
MsgID.LOCAL_VELOCITY,0.0000000,2.3500000,-0.3500000,-0.0900000
MsgID.LOCAL_POSITION,92.0350000,80.5794373,-29.1453476,-4.9848752
MsgID.LOCAL_VELOCITY,92.0350000,2.3573217,-0.3550781,-0.0988505
MsgID.GLOBAL_POSITION,0.0000000,-122.3977812,37.7932121,4.9830000
MsgID.LOCAL_VELOCITY,0.0000000,2.5100000,0.0000000,-0.1500000
MsgID.LOCAL_POSITION,92.2850000,81.3011398,-29.1519852,-4.9831166
MsgID.LOCAL_VELOCITY,92.2850000,2.5190768,0.0063559,-0.1520598
MsgID.GLOBAL_POSITION,0.0000000,-122.3977812,37.7932176,4.9800000
MsgID.LOCAL_VELOCITY,0.0000000,2.1300000,0.1400000,-0.1800000
MsgID.LOCAL_POSITION,92.5350000,81.9062881,-29.1525879,-4.9801040
MsgID.LOCAL_VELOCITY,92.5350000,2.1329126,0.1449604,-0.1801250
MsgID.GLOBAL_POSITION,0.0000000,-122.3977822,37.7932213,4.9740000
MsgID.LOCAL_VELOCITY,0.0000000,2.0500000,0.2200000,-0.1400000
MsgID.LOCAL_POSITION,92.7850000,82.3209000,-29.2391930,-4.9741092
MsgID.LOCAL_VELOCITY,92.7850000,2.0545986,0.2273710,-0.1485960
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3977822,37.7932250,4.9660000
MsgID.LOCAL_VELOCITY,0.0000000,1.9200000,0.3200000,-0.2300000
MsgID.LOCAL_POSITION,93.0350000,82.7354584,-29.2410374,-4.9667664
MsgID.LOCAL_VELOCITY,93.0350000,1.9229572,0.3214615,-0.2305946
MsgID.GLOBAL_POSITION,0.0000000,-122.3977808,37.7932304,4.9910000
MsgID.LOCAL_VELOCITY,0.0000000,2.1300000,0.3700000,-0.2200000
MsgID.LOCAL_POSITION,93.2860000,83.3297424,-29.1183510,-4.9917760
MsgID.LOCAL_VELOCITY,93.2860000,2.1385982,0.3779439,-0.2283991
MsgID.GLOBAL_POSITION,0.0000000,-122.3977780,37.7932365,4.9980000
MsgID.LOCAL_VELOCITY,0.0000000,1.9900000,0.2900000,-0.1000000
MsgID.LOCAL_POSITION,93.5360000,84.0110626,-28.8637638,-4.9982028
MsgID.LOCAL_VELOCITY,93.5360000,1.9925232,0.2941145,-0.1064123
MsgID.GLOBAL_POSITION,0.0000000,-122.3977786,37.7932417,4.9980000
MsgID.LOCAL_VELOCITY,0.0000000,2.2500000,0.0300000,-0.0100000
MsgID.LOCAL_POSITION,93.7860000,84.5896988,-28.9172325,-4.9988456
MsgID.LOCAL_VELOCITY,93.7860000,2.2589698,0.0309035,-0.0160794
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3977792,37.7932456,5.0040000
MsgID.LOCAL_VELOCITY,0.0000000,2.5100000,-0.0700000,0.0200000
MsgID.LOCAL_POSITION,94.0360000,85.0176392,-28.9738407,-5.0041189
MsgID.LOCAL_VELOCITY,94.0360000,2.5167453,-0.0740612,0.0262722
MsgID.GLOBAL_POSITION,0.0000000,-122.3977795,37.7932501,5.0170000
MsgID.LOCAL_VELOCITY,0.0000000,2.4500000,-0.0600000,0.0800000
MsgID.LOCAL_POSITION,94.2860000,85.5186844,-28.9998817,-5.0179634
MsgID.LOCAL_VELOCITY,94.2860000,2.4552169,-0.0630720,0.0818477
MsgID.LOCAL_POSITION,94.5360000,86.2415466,-29.0361004,-5.0280623
MsgID.LOCAL_VELOCITY,94.5360000,2.6087694,-0.0301293,0.2051009
MsgID.GLOBAL_POSITION,0.0000000,-122.3977799,37.7932566,5.0280000
MsgID.LOCAL_VELOCITY,0.0000000,2.6000000,-0.0300000,0.2000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3977781,37.7932633,5.0160000
MsgID.LOCAL_VELOCITY,0.0000000,2.3200000,0.0000000,0.2300000
MsgID.LOCAL_POSITION,94.7860000,86.9815521,-28.8779831,-5.0168052
MsgID.LOCAL_VELOCITY,94.7860000,2.3237536,-0.0021589,0.2316778
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3977784,37.7932675,5.0120000
MsgID.LOCAL_VELOCITY,0.0000000,2.1100000,-0.0900000,0.1200000
MsgID.LOCAL_POSITION,95.0360000,87.4560089,-28.9041939,-5.0124369
MsgID.LOCAL_VELOCITY,95.0360000,2.1162345,-0.0945620,0.1259005
MsgID.GLOBAL_POSITION,0.0000000,-122.3977802,37.7932736,5.0200000
MsgID.LOCAL_VELOCITY,0.0000000,1.8300000,-0.1200000,0.1600000
MsgID.LOCAL_POSITION,95.2860000,88.1275864,-29.0571957,-5.0200434
MsgID.LOCAL_VELOCITY,95.2860000,1.8378361,-0.1251076,0.1660089
MsgID.GLOBAL_POSITION,0.0000000,-122.3977804,37.7932771,5.0180000
MsgID.LOCAL_VELOCITY,0.0000000,2.0600000,-0.0200000,0.1500000
MsgID.LOCAL_POSITION,95.5360000,88.5243912,-29.0814095,-5.0184560
MsgID.LOCAL_VELOCITY,95.5360000,2.0623155,-0.0234705,0.1598221
MsgID.GLOBAL_POSITION,0.0000000,-122.3977802,37.7932819,5.0030000
MsgID.LOCAL_VELOCITY,0.0000000,2.4600000,0.0600000,0.1200000
MsgID.LOCAL_POSITION,95.7860000,89.0495605,-29.0600224,-5.0030766
MsgID.LOCAL_VELOCITY,95.7860000,2.4606540,0.0687593,0.1289696
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3977807,37.7932868,4.9930000
MsgID.LOCAL_VELOCITY,0.0000000,2.1200000,-0.2800000,0.0100000
MsgID.LOCAL_POSITION,96.0360000,89.5975800,-29.1046906,-4.9938006
MsgID.LOCAL_VELOCITY,96.0360000,2.1215522,-0.2884978,0.0191246
MsgID.GLOBAL_POSITION,0.0000000,-122.3977840,37.7932906,4.9970000
MsgID.LOCAL_VELOCITY,0.0000000,1.3000000,-1.3700000,-0.0400000
MsgID.LOCAL_POSITION,96.2870000,90.0172958,-29.3992691,-4.9977555
MsgID.LOCAL_VELOCITY,96.2870000,1.3082979,-1.3751223,-0.0438320
MsgID.GLOBAL_POSITION,0.0000000,-122.3977864,37.7932935,4.9960000
MsgID.LOCAL_VELOCITY,0.0000000,0.6500000,-2.1500000,-0.0500000
MsgID.LOCAL_POSITION,96.5370000,90.3384552,-29.6131935,-4.9967504
MsgID.LOCAL_VELOCITY,96.5370000,0.6521873,-2.1590710,-0.0539777
MsgID.GLOBAL_POSITION,0.0000000,-122.3977929,37.7932949,4.9870000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0600000,-2.3100000,-0.0300000
MsgID.LOCAL_POSITION,96.7870000,90.4953079,-30.1930218,-4.9877634
MsgID.LOCAL_VELOCITY,96.7870000,-0.0649821,-2.3180962,-0.0349591
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3977982,37.7932927,4.9840000
MsgID.LOCAL_VELOCITY,0.0000000,-0.5100000,-2.2600000,-0.0800000
MsgID.LOCAL_POSITION,97.0370000,90.2557144,-30.6604462,-4.9848394
MsgID.LOCAL_VELOCITY,97.0370000,-0.5135124,-2.2624233,-0.0816918
MsgID.LOCAL_POSITION,97.2870000,90.1901855,-31.4009323,-4.9909210
MsgID.LOCAL_VELOCITY,97.2870000,-0.5120623,-2.2755628,-0.1658743
MsgID.GLOBAL_POSITION,0.0000000,-122.3978065,37.7932921,4.9900000
MsgID.LOCAL_VELOCITY,0.0000000,-0.5100000,-2.2700000,-0.1600000
MsgID.GLOBAL_POSITION,0.0000000,-122.3978136,37.7932910,4.9900000
MsgID.LOCAL_VELOCITY,0.0000000,-0.3800000,-2.0600000,-0.0700000
MsgID.LOCAL_POSITION,97.5370000,90.0643082,-32.0328827,-4.9908733
MsgID.LOCAL_VELOCITY,97.5370000,-0.3820394,-2.0659306,-0.0747294
MsgID.LOCAL_POSITION,97.7870000,89.7981491,-32.4898300,-4.9794393
MsgID.LOCAL_VELOCITY,97.7870000,-0.2220347,-2.3593419,-0.1499257
MsgID.GLOBAL_POSITION,0.0000000,-122.3978188,37.7932886,4.9790000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2200000,-2.3500000,-0.1400000
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3978256,37.7932883,4.9810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0500000,-2.5300000,-0.1500000
MsgID.LOCAL_POSITION,98.0370000,89.7696762,-33.0975685,-4.9816060
MsgID.LOCAL_VELOCITY,98.0370000,0.0592909,-2.5337510,-0.1565169
MsgID.GLOBAL_POSITION,0.0000000,-122.3978331,37.7932896,4.9870000
MsgID.LOCAL_VELOCITY,0.0000000,0.2700000,-2.4700000,-0.1000000
MsgID.LOCAL_POSITION,98.2870000,89.9143600,-33.7680130,-4.9872012
MsgID.LOCAL_VELOCITY,98.2870000,0.2765856,-2.4742484,-0.1088041
MsgID.LOCAL_POSITION,98.5370000,90.1708374,-34.3400841,-4.9801321
MsgID.LOCAL_VELOCITY,98.5370000,0.2278589,-2.3487716,-0.1006294
MsgID.GLOBAL_POSITION,0.0000000,-122.3978396,37.7932920,4.9800000
MsgID.LOCAL_VELOCITY,0.0000000,0.2200000,-2.3400000,-0.1000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3978461,37.7932917,4.9860000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0600000,-2.1500000,-0.1000000
MsgID.LOCAL_POSITION,98.7870000,90.1383362,-34.9236679,-4.9867668
MsgID.LOCAL_VELOCITY,98.7870000,-0.0657362,-2.1534276,-0.1051796
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3978516,37.7932900,4.9950000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1900000,-2.0400000,-0.1000000
MsgID.LOCAL_POSITION,99.0370000,89.9491043,-35.4074326,-4.9954944
MsgID.LOCAL_VELOCITY,99.0370000,-0.1970237,-2.0478108,-0.1006957
MsgID.GLOBAL_POSITION,0.0000000,-122.3978575,37.7932897,5.0030000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0500000,-1.9500000,0.0200000
MsgID.LOCAL_POSITION,99.2880000,89.9223938,-35.9306450,-5.0035434
MsgID.LOCAL_VELOCITY,99.2880000,-0.0512063,-1.9505191,0.0270913
MsgID.GLOBAL_POSITION,0.0000000,-122.3978644,37.7932910,4.9980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0700000,-1.9200000,0.0300000
MsgID.LOCAL_POSITION,99.5380000,90.0660858,-36.5430870,-4.9989486
MsgID.LOCAL_VELOCITY,99.5380000,0.0772827,-1.9258140,0.0313101
MsgID.GLOBAL_POSITION,0.0000000,-122.3978687,37.7932895,5.0170000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-1.7400000,0.0100000
MsgID.LOCAL_POSITION,99.7880000,89.9001770,-36.9313240,-5.0179443
MsgID.LOCAL_VELOCITY,99.7880000,-0.0031139,-1.7414455,0.0165444
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3978737,37.7932890,5.0120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0300000,-1.7900000,0.1400000
MsgID.LOCAL_POSITION,100.0380000,89.8455200,-37.3724785,-5.0120392
MsgID.LOCAL_VELOCITY,100.0380000,0.0393807,-1.7930423,0.1409244
MsgID.GLOBAL_POSITION,0.0000000,-122.3978799,37.7932909,5.0110000
MsgID.LOCAL_VELOCITY,0.0000000,0.1800000,-1.8800000,0.0600000
MsgID.LOCAL_POSITION,100.2880000,90.0570145,-37.9222031,-5.0117393
MsgID.LOCAL_VELOCITY,100.2880000,0.1831493,-1.8830582,0.0626763
MsgID.GLOBAL_POSITION,0.0000000,-122.3978852,37.7932923,5.0080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0700000,-1.9000000,0.1500000
MsgID.LOCAL_POSITION,100.5380000,90.2109756,-38.3947678,-5.0086193
MsgID.LOCAL_VELOCITY,100.5380000,0.0729068,-1.9095348,0.1503595
MsgID.GLOBAL_POSITION,0.0000000,-122.3978888,37.7932915,5.0040000
MsgID.LOCAL_VELOCITY,0.0000000,0.1900000,-1.4400000,0.0600000
MsgID.LOCAL_POSITION,100.7880000,90.1176987,-38.7123108,-5.0044179
MsgID.LOCAL_VELOCITY,100.7880000,0.1920088,-1.4484913,0.0670294
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3978914,37.7932913,5.0100000
MsgID.LOCAL_VELOCITY,0.0000000,1.1200000,-0.9900000,0.0700000
MsgID.LOCAL_POSITION,101.0380000,90.0950623,-38.9497986,-5.0100298
MsgID.LOCAL_VELOCITY,101.0380000,1.1269554,-0.9999003,0.0786228
MsgID.GLOBAL_POSITION,0.0000000,-122.3978937,37.7932963,5.0050000
MsgID.LOCAL_VELOCITY,0.0000000,2.3300000,-0.4800000,0.0800000
MsgID.LOCAL_POSITION,101.2880000,90.6560516,-39.1528091,-5.0055666
MsgID.LOCAL_VELOCITY,101.2880000,2.3343081,-0.4885577,0.0853302
MsgID.GLOBAL_POSITION,0.0000000,-122.3978958,37.7933030,4.9980000
MsgID.LOCAL_VELOCITY,0.0000000,2.4900000,-0.0900000,0.0500000
MsgID.LOCAL_POSITION,101.5380000,91.3944855,-39.3326149,-4.9983354
MsgID.LOCAL_VELOCITY,101.5380000,2.4938490,-0.0944432,0.0576614
MsgID.GLOBAL_POSITION,0.0000000,-122.3978951,37.7933079,5.0010000
MsgID.LOCAL_VELOCITY,0.0000000,2.0200000,0.2700000,-0.0300000
MsgID.LOCAL_POSITION,101.7880000,91.9388657,-39.2750549,-5.0017591
MsgID.LOCAL_VELOCITY,101.7880000,2.0242794,0.2773499,-0.0329397
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3978934,37.7933115,5.0050000
MsgID.LOCAL_VELOCITY,0.0000000,1.9900000,0.3900000,0.0100000
MsgID.LOCAL_POSITION,102.0390000,92.3444595,-39.1258774,-5.0054545
MsgID.LOCAL_VELOCITY,102.0390000,1.9955596,0.3928477,0.0146134
MsgID.GLOBAL_POSITION,0.0000000,-122.3978922,37.7933175,4.9930000
MsgID.LOCAL_VELOCITY,0.0000000,1.9300000,0.3100000,0.0100000
MsgID.LOCAL_POSITION,102.2890000,93.0088348,-39.0139351,-4.9932346
MsgID.LOCAL_VELOCITY,102.2890000,1.9304295,0.3116158,0.0191439
MsgID.GLOBAL_POSITION,0.0000000,-122.3978897,37.7933218,4.9910000
MsgID.LOCAL_VELOCITY,0.0000000,2.2200000,0.1600000,-0.0400000
MsgID.LOCAL_POSITION,102.5390000,93.4906311,-38.7915878,-4.9910178
MsgID.LOCAL_VELOCITY,102.5390000,2.2256536,0.1608600,-0.0438064
MsgID.GLOBAL_POSITION,0.0000000,-122.3978901,37.7933261,4.9950000
MsgID.LOCAL_VELOCITY,0.0000000,2.5600000,-0.1100000,-0.0400000
MsgID.LOCAL_POSITION,102.7890000,93.9608536,-38.8272018,-4.9950571
MsgID.LOCAL_VELOCITY,102.7890000,2.5659199,-0.1176305,-0.0475679
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3978922,37.7933303,5.0030000
MsgID.LOCAL_VELOCITY,0.0000000,2.2400000,-0.2100000,-0.0200000
MsgID.LOCAL_POSITION,103.0390000,94.4300537,-39.0200500,-5.0039468
MsgID.LOCAL_VELOCITY,103.0390000,2.2440906,-0.2156160,-0.0219511
MsgID.GLOBAL_POSITION,0.0000000,-122.3978924,37.7933364,5.0010000
MsgID.LOCAL_VELOCITY,0.0000000,1.8800000,-0.1000000,0.0900000
MsgID.LOCAL_POSITION,103.2890000,95.1063385,-39.0378723,-5.0018821
MsgID.LOCAL_VELOCITY,103.2890000,1.8803512,-0.1020154,0.0999474
MsgID.GLOBAL_POSITION,0.0000000,-122.3978925,37.7933418,5.0010000
MsgID.LOCAL_VELOCITY,0.0000000,2.1200000,0.0000000,0.0500000
MsgID.LOCAL_POSITION,103.5390000,95.7095261,-39.0463524,-5.0015273
MsgID.LOCAL_VELOCITY,103.5390000,2.1297431,-0.0080352,0.0505662
MsgID.GLOBAL_POSITION,0.0000000,-122.3978921,37.7933474,5.0130000
MsgID.LOCAL_VELOCITY,0.0000000,2.3000000,0.0400000,0.0800000
MsgID.LOCAL_POSITION,103.7890000,96.3291626,-39.0051003,-5.0139089
MsgID.LOCAL_VELOCITY,103.7890000,2.3093910,0.0410419,0.0894321
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3978905,37.7933509,5.0240000
MsgID.LOCAL_VELOCITY,0.0000000,2.0400000,0.0200000,0.1300000
MsgID.LOCAL_POSITION,104.0390000,96.7181549,-38.8671341,-5.0241361
MsgID.LOCAL_VELOCITY,104.0390000,2.0457339,0.0241718,0.1345190
MsgID.GLOBAL_POSITION,0.0000000,-122.3978906,37.7933548,5.0120000
MsgID.LOCAL_VELOCITY,0.0000000,2.1700000,-0.1000000,0.1600000
MsgID.LOCAL_POSITION,104.2890000,97.1549301,-38.8771095,-5.0124235
MsgID.LOCAL_VELOCITY,104.2890000,2.1787901,-0.1063836,0.1618626
MsgID.GLOBAL_POSITION,0.0000000,-122.3978920,37.7933604,5.0060000
MsgID.LOCAL_VELOCITY,0.0000000,2.1700000,-0.1600000,0.1100000
MsgID.LOCAL_POSITION,104.5400000,97.7718811,-38.9948845,-5.0065894
MsgID.LOCAL_VELOCITY,104.5400000,2.1763611,-0.1625792,0.1128876
MsgID.GLOBAL_POSITION,0.0000000,-122.3978930,37.7933656,5.0060000
MsgID.LOCAL_VELOCITY,0.0000000,2.2200000,-0.0700000,0.0400000
MsgID.LOCAL_POSITION,104.7900000,98.3524399,-39.0865631,-5.0068998
MsgID.LOCAL_VELOCITY,104.7900000,2.2267189,-0.0774194,0.0474874
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3978934,37.7933698,5.0130000
MsgID.LOCAL_VELOCITY,0.0000000,1.9800000,0.0300000,0.0100000
MsgID.LOCAL_POSITION,105.0400000,98.8190918,-39.1225967,-5.0130329
MsgID.LOCAL_VELOCITY,105.0400000,1.9856226,0.0366733,0.0186889
MsgID.GLOBAL_POSITION,0.0000000,-122.3978913,37.7933747,4.9960000
MsgID.LOCAL_VELOCITY,0.0000000,2.0600000,0.1000000,0.0700000
MsgID.LOCAL_POSITION,105.2900000,99.3647995,-38.9405174,-4.9965191
MsgID.LOCAL_VELOCITY,105.2900000,2.0603344,0.1060890,0.0705974
MsgID.GLOBAL_POSITION,0.0000000,-122.3978925,37.7933787,4.9940000
MsgID.LOCAL_VELOCITY,0.0000000,1.6500000,-0.3300000,0.0200000
MsgID.LOCAL_POSITION,105.5400000,99.8105850,-39.0466347,-4.9948692
MsgID.LOCAL_VELOCITY,105.5400000,1.6519538,-0.3426083,0.0202923
MsgID.GLOBAL_POSITION,0.0000000,-122.3978958,37.7933817,5.0000000
MsgID.LOCAL_VELOCITY,0.0000000,0.9000000,-1.4700000,-0.0400000
MsgID.LOCAL_POSITION,105.7900000,100.1442108,-39.3360939,-5.0003166
MsgID.LOCAL_VELOCITY,105.7900000,0.9039041,-1.4735631,-0.0441808
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3979009,37.7933833,5.0100000
MsgID.LOCAL_VELOCITY,0.0000000,0.3600000,-2.2200000,0.0000000
MsgID.LOCAL_POSITION,106.0400000,100.3250351,-39.7932739,-5.0106902
MsgID.LOCAL_VELOCITY,106.0400000,0.3600350,-2.2304282,0.0068652
